代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
102235076808409088, 004179, 0P00019V5J, 圆信永丰丰润货币B, 货币市场, 0, 0, 1.97
102235107032563712, 091005, F0000003XS, 大成货币B, 货币市场, 0, 0, 2.05
102235108756422656, 004368, 0P00019QQ3, 前海开源聚财宝货币A, 货币市场, 0, 0, 1.96
102235110589333504, 004869, 0P0001BE1I, 中融日日盈交易型货币B, 货币市场, 0, 0, 1.80
102235112413855744, 270014, F0000004FF, 广发货币B, 货币市场, 0, 0, 2.15
102235114141908992, 004971, 0P0001BE1E, 南方天天宝货币B, 货币市场, 0, 0, 2.02
102235115798659072, 003875, 0P000198XU, 浙商日添金货币B, 货币市场, 0, 0, 2.06
102235118051000320, 000627, 0P0001349I, 大成丰财宝货币B, 货币市场, 0, 0, 2.09
102235119728721920, 000707, 0P0001471V, 景顺长城景丰货币 - B, 货币市场, 0, 0, 1.99
102235121536466944, 005150, 0P0001BK1Z, 红土创新优淳货币A, 货币市场, 0, 0, 1.90
102235123352600576, 005148, 0P0001BKM4, 新华活期添利货币E, 货币市场, 0, 0, 1.98
102235125084848128, 003792, 0P0001AC3E, 民生加银现金宝货币C, 货币市场, 0, 0, 1.93
102235127437852672, 001926, 0P00016VH6, 兴业鑫天盈货币B, 货币市场, 0, 0, 2.10
102235129111379968, 003534, 0P00018X9R, 浦银安盛日日丰货币A, 货币市场, 0, 0, 2.01
102235130881376256, 002895, 0P00018PZO, 华夏天利货币B, 货币市场, 0, 0, 2.04
102235132668149760, 002918, 0P00018IVP, 交银施罗德现金宝货币E, 货币市场, 0, 0, 2.09
102235134366842880, 003043, 0P00018DDV, 交银施罗德活期通货币E, 货币市场, 0, 0, 2.03
102235136073924608, 000872, 0P00014KUZ, 北信瑞丰宜投宝货币B, 货币市场, 0, 0, 1.89
102235138053636096, 000495, 0P00011QZO, 南方现金通货币 - C, 货币市场, 0, 0, 1.91
102235139827826688, 001820, 0P00016XEB, 兴全天添益货币A, 货币市场, 0, 0, 2.04
102235141371330560, 004039, 0P00019BUP, 中欧骏泰货币, 货币市场, 0, 0, 1.99
102235144353480704, 004262, 0P00019SGS, 招商招禧宝货币B, 货币市场, 0, 0, 1.94
102235148279349248, 004718, 0P0001BDHV, 万家天添宝货币B, 货币市场, 0, 0, 1.98
102235149898350592, 003792, 0P0001AC3E, 民生加银现金宝货币C, 货币市场, 0, 0, 1.93
102235151475408896, 000371, 0P0000ZQ34, 民生加银现金宝货币A, 货币市场, 0, 0, 1.93
102235153136353280, 004156, 0P0001JOC9, 中信保诚至泰中短债债券C, 短债型, 0, 0, 1.59
102235187940687872, 070088, 0P0000XQN5, 嘉实货币B, 货币市场, 0, 0, 1.99
102235189505163264, 161615, 0P0000W3KJ, 融通易支付货币 - B, 货币市场, 0, 0, 1.96
102235191094804480, 000678, 0P00013N5G, 华宝现金宝货币E, 货币市场, 0, 0, 1.98
102235192764137472, 240007, F0000003XD, 华宝现金宝货币B, 货币市场, 0, 0, 1.98
102235194433470464, 003229, 0P000197W8, 浦银安盛日日鑫货币B, 货币市场, 0, 0, 1.95
102235196165718016, 005098, 0P0001BJBP, 易方达龙宝货币 - C, 货币市场, 0, 0, 1.90
102235197876994048, 000575, 0P000125PD, 兴全添利宝货币, 货币市场, 0, 0, 1.93
102235199651184640, 004120, 0P0001AH8I, 富兰克林国海安享货币, 货币市场, 0, 0, 1.97
102235201383432192, 001526, 0P0001696B, 鑫元安鑫宝货币市场A, 货币市场, 0, 0, 2.08
102235203124068352, 003468, 0P000198XW, 富荣货币B, 货币市场, 0, 0, 1.91
102235205087002624, 001931, 0P00016UY3, 国寿安保鑫钱包货币A, 货币市场, 0, 0, 1.91
102235206856998912, 162206, F0000003YK, 泰达宏利货币 - A, 货币市场, 0, 0, 1.92
102235208572469248, 004811, 0P0001BDQ3, 万家现金宝货币B, 货币市场, 0, 0, 1.89
102235210447323136, 002889, 0P00018NL6, 交银施罗德天利宝货币A, 货币市场, 0, 0, 2.07
102235212133433344, 340005, F0000003ZK, 兴全货币A, 货币市场, 0, 0, 1.97
102235213685325824, 004199, 0P00019IIN, 华富天益货币B, 货币市场, 0, 0, 2.01
102235217011408896, 004170, 0P00019J7A, 万家现金增利货币B, 货币市场, 0, 0, 2.07
102235221675474944, 004749, 0P0001BDDG, 华泰紫金天天金交易型货币B, 货币市场, 0, 0, 1.78
102235223374168064, 000506, 0P00011OG6, 国寿安保货币B, 货币市场, 0, 0, 2.04
102235225035112448, 040039, 0P0000XBWZ, 华安日日鑫货币B, 货币市场, 0, 0, 1.96
102235227174207488, 000846, 0P00014KFI, 中融货币市场 C, 货币市场, 0, 0, 1.95
102235228952592384, 675032, 0P0001856G, 西部利得天添鑫货币B, 货币市场, 0, 0, 1.83
102235230542233600, 003816, 0P0001985V, 银华交易型货币B, 货币市场, 0, 0, 1.92
102235232207372288, 511670, 0P0001BDDF, 华泰紫金天天金交易型货币A, 货币市场, 0, 0, 1.79
102235233927036928, 660107, 0P0000RQ86, 农银货币 - B, 货币市场, 0, 0, 1.95
102235261928210432, 004470, 0P00019WX6, 汇添富鑫益定期开放债券C, 普通债券型（封闭式）, 0, 0, 1.46
102235263673040896, 002917, 0P0001899S, 嘉实活钱包货币E, 货币市场, 0, 0, 1.89
102235265845690368, 519899, 0P0000Y4X6, 大成现金宝货币B, 货币市场, 0, 0, 2.07
102235267498246144, 000600, 0P000133X6, 汇添富和聚宝货币, 货币市场, 0, 0, 2.02
102235269192744960, 003536, 0P00018X9T, 浦银安盛日日丰货币D, 货币市场, 0, 0, 1.93
102235270807552000, 004863, 0P0001BK1X, 泰康现金管家货币C, 货币市场, 0, 0, 1.91
102235272615297024, 000748, 0P00013XZX, 广发活期宝货币A, 货币市场, 0, 0, 1.98
102235274502733824, 202302, F0000004GQ, 南方现金增利货币 - B, 货币市场, 0, 0, 1.98
102235277124173824, 003473, 0P00018UC1, 南方天天利货币A, 货币市场, 0, 0, 1.93
102235278843838464, 002936, 0P00019CLP, 华夏沃利货币A, 货币市场, 0, 0, 1.87
102235280592863232, 213909, F0000004GO, 宝盈货币B, 货币市场, 0, 0, 1.98
102235282308333568, 000581, 0P00012CW5, 嘉实活钱包货币A, 货币市场, 0, 0, 1.88
102235283994443776, 001775, 0P00016I3L, 鹏华弘泰灵活配置混合C, 灵活配置型, 0, 0, 2.41
102235285709914112, 400006, 0P00014GHT, 东方金账簿货币B, 货币市场, 0, 0, 1.92
102235287450550272, 519889, 0P0000XOKJ, 汇添富收益快线货币B, 货币市场, 0, 0, 2.00
102235289191186432, 004372, 0P00019V5K, 金鹰现金增益交易型货币A, 货币市场, 0, 0, 1.87
102235290898268160, 004866, 0P0001B8CT, 格林日鑫月熠货币B, 货币市场, 0, 0, 2.04
102235292575989760, 519334, 0P0001HWVI, 浦银安盛盛勤3个月定期开放债券A, 纯债基金（封闭式）, 0, 0, 1.93
102235294291460096, 004862, 0P0001BK1W, 泰康现金管家货币B, 货币市场, 0, 0, 1.91
102235296128565248, 519998, 0P0000RTHT, 长信利息收益货币 - B, 货币市场, 0, 0, 1.98
102235299127492608, 001937, 0P00016V71, 兴银现金增利货币, 货币市场, 0, 0, 2.10
102235300838768640, 260202, 0P0000O395, 景顺长城货币 - B, 货币市场, 0, 0, 2.03
102235302675873792, 004398, 0P00019T44, 融通现金宝货币B, 货币市场, 0, 0, 1.85
102235304395538432, 004568, 0P0001ABM4, 长城工资宝货币B, 货币市场, 0, 0, 1.93
102235306605936640, 000908, 0P0001502W, 农银汇理红利日结货币 - B, 货币市场, 0, 0, 1.91
102235337316630528, 000809, 0P000149HP, 招商招利1个月期理财债券 - B, 短债型, 0, 0, 1.64
102235339040489472, 001895, 0P00016TGQ, 泰达宏利活期友货币B, 货币市场, 0, 0, 1.88
102235340814680064, 000705, 0P00013DSF, 易方达天天增利货币 - B, 货币市场, 0, 0, 1.94
102235342676951040, 000861, 0P00015VE0, 长城货币 - E, 货币市场, 0, 0, 1.94
102235344782491648, 001233, 0P00015WGO, 嘉合货币B, 货币市场, 0, 0, 1.84
102235346883837952, 000665, 0P0001362L, 博时现金收益货币B, 货币市场, 0, 0, 1.97
102235348750303232, 000494, 0P00011QZN, 南方现金通货币 - B, 货币市场, 0, 0, 1.85
102235350616768512, 003317, 0P00019752, 中银证券现金管家货币B, 货币市场, 0, 0, 1.89
102235352239964160, 003678, 0P00019682, 中融现金增利货币A, 货币市场, 0, 0, 1.91
102235354169344000, 150988, 0P0001AOVK, 银河钱包货币A, 货币市场, 0, 0, 1.97
102235355851259904, 000476, 0P00011OLF, 广发天天利货币B, 货币市场, 0, 0, 1.96
102235357487038464, 519199, 0P0001IHK9, 万家家享中短债债券A, 短债型, 0, 0, 2.54
102235359793905664, 003880, 0P00019UPX, 嘉实稳骏纯债债券, 纯债基金, 0, 0, 1.84
102235361438072832, 003206, 0P00018PLJ, 博时合鑫货币, 货币市场, 0, 0, 1.96
102235363216457728, 001982, 0P00016YVP, 富国收益宝交易型货币B, 货币市场, 0, 0, 1.95
102235364944510976, 001693, 0P00016EMX, 招商招利1个月期理财债券 - C, 短债型, 0, 0, 1.63
102235366668369920, 004553, 0P0001BJPI, 中信建投凤凰货币B, 货币市场, 0, 0, 1.96
102235368677441536, 675061, 0P00018OL9, 西部利得天添富货币A, 货币市场, 0, 0, 1.87
102235370334191616, 001478, 0P000167KY, 泰康薪意保货币B, 货币市场, 0, 0, 1.92
102235372016107520, 004331, 0P00019SGU, 太平日日鑫货币B, 货币市场, 0, 0, 1.93
102235373593165824, 000982, 0P000156JI, 北信瑞丰现金添利货币B, 货币市场, 0, 0, 1.81
102235375300247552, 005057, 0P0001BHYZ, 东方红货币B, 货币市场, 0, 0, 1.97
102235377380622336, 000693, 0P0001471W, 建信现金添利货币A, 货币市场, 0, 0, 1.96
102235379611992064, 150015, F00000041X, 银河银富货币 - B, 货币市场, 0, 0, 1.93
102235381377794048, 003402, 0P00018SNQ, 安信活期宝货币A, 货币市场, 0, 0, 1.92
102235411908132864, 005230, 0P0001BRS3, 长盛货币B, 货币市场, 0, 0, 1.95
102235413820735488, 202307, 0P0000XSDU, 南方收益宝货币A, 货币市场, 0, 0, 1.88
102235415540400128, 000528, 0P00011RYS, 工银薪金货币A, 货币市场, 0, 0, 1.84
102235417574637568, 002733, 0P00017XP2, 上银慧盈利货币, 货币市场, 0, 0, 1.75
102235419336245248, 005107, 0P0001BIB4, 广发添利交易型货币B, 货币市场, 0, 0, 1.98
102235421102047232, 000912, 0P00014ZW4, 英大现金宝货币A, 货币市场, 0, 0, 1.93
102235422888820736, 160609, F00000040Y, 鹏华货币 - B, 货币市场, 0, 0, 1.92
102235424587513856, 180009, F0000003X5, 银华货币 - B, 货币市场, 0, 0, 1.94
102235427586441216, 519859, 0P000102GH, 广发现金宝场内货币B, 货币市场, 0, 0, 1.92
102235432820932608, 675072, 0P00018PLI, 西部利得天添金货币B, 货币市场, 0, 0, 1.73
102235435484315648, 001026, 0P00015BIL, 诺安理财宝货币 - C, 货币市场, 0, 0, 1.80
102235437174620160, 000641, 0P000132OB, 诺安理财宝货币 - B, 货币市场, 0, 0, 1.80
102235439250800640, 000677, 0P00014AIG, 工银现金快线货币, 货币市场, 0, 0, 1.84
102235441024991232, 004501, 0P0001A1AV, 嘉实现金添利货币, 货币市场, 0, 0, 1.85
102235442606243840, 001096, 0P00015DU8, 国寿安保聚宝盆货币A, 货币市场, 0, 0, 1.84
102235444200079360, 460106, F0000004FC, 华泰柏瑞货币B, 货币市场, 0, 0, 1.94
102235445756166144, 000599, 0P00012TC5, 信诚薪金宝货币, 货币市场, 0, 0, 1.86
102235447496802304, 005162, 0P0001BLOX, 中银如意宝货币B, 货币市场, 0, 0, 1.95
102235449459736576, 004968, 0P0001BDHS, 红土创新货币B, 货币市场, 0, 0, 1.80
102235451141652480, 530002, F0000003ZE, 建信货币A, 货币市场, 0, 0, 1.93
102235452827762688, 005134, 0P0001BJ32, 长信长金通货币A, 货币市场, 0, 0, 1.91
102235454778114048, 000895, 0P00014NH4, 国寿安保薪金宝货币, 货币市场, 0, 0, 1.87
102235456464224256, 710502, 0P0000XUWE, 富安达现金通货币B, 货币市场, 0, 0, 2.08
102235458892726272, 000640, 0P000130RV, 诺安理财宝货币 - A, 货币市场, 0, 0, 1.80
102235460557864960, 001987, 0P0001706K, 东方金元宝货币, 货币市场, 0, 0, 1.81
102235493780946944, 003423, 0P00019IIP, 国寿安保添利货币B, 货币市场, 0, 0, 1.79
102235495488028672, 001893, 0P00016Y4O, 华宝现金添益交易型货币B, 货币市场, 0, 0, 1.89
102235497220276224, 000730, 0P000147WF, 博时现金宝货币A, 货币市场, 0, 0, 1.83
102235498965106688, 002195, 0P000172TU, 中银机构现金管理货币, 货币市场, 0, 0, 1.77
102235500986761216, 100028, F00000041W, 富国天时货币B, 货币市场, 0, 0, 1.91
102235502828060672, 000618, 0P00012R6T, 嘉实薪金宝货币, 货币市场, 0, 0, 1.88
102235504539336704, 004896, 0P0001B792, 鹏华兴鑫宝货币, 货币市场, 0, 0, 1.86
102235506338693120, 004185, 0P0001AMRU, 江信增利货币A, 货币市场, 0, 0, 2.03
102235508012220416, 519507, 0P0000ZAK0, 万家货币 - B, 货币市场, 0, 0, 1.90
102235509769633792, 001826, 0P00016OLP, 国寿安保增金宝货币A, 货币市场, 0, 0, 1.86
102235511686430720, 000642, 0P000136KW, 汇添富货币C, 货币市场, 0, 0, 1.87
102235513280266240, 519518, F0000003YZ, 汇添富货币A, 货币市场, 0, 0, 1.87
102235515046068224, 210012, 0P0000XC3M, 金鹰货币 - A, 货币市场, 0, 0, 1.85
102235516878979072, 000330, 0P0000ZFQ3, 汇添富现金宝货币A, 货币市场, 0, 0, 1.81
102235518539923456, 000332, 0P0000ZM98, 中加货币 - C, 货币市场, 0, 0, 1.82
102235520154730496, 002855, 0P0001846W, 博时现金宝货币C, 货币市场, 0, 0, 1.83
102235521966669824, 004904, 0P0001BE1G, 人保货币B, 货币市场, 0, 0, 1.82
102235524063821824, 004056, 0P00019MHM, 华夏惠利货币A, 货币市场, 0, 0, 1.89
102235525884149760, 000569, 0P000124IA, 鹏华增值宝货币, 货币市场, 0, 0, 1.86
102235527591231488, 000735, 0P00013TLZ, 博时天天增利货币B, 货币市场, 0, 0, 1.95
102235529260564480, 519119, 0P0000WNB8, 浦银安盛幸福回报债券 - B, 信用债（封闭式）, 0, 0, 1.47
102235531080892416, 003246, 0P00018O2L, 华泰柏瑞天添宝货币A, 货币市场, 0, 0, 1.83
102235532804751360, 000493, 0P00011QZM, 南方现金通货币 - A, 货币市场, 0, 0, 1.80
102235534599913472, 000650, 0P000136KX, 汇添富货币D, 货币市场, 0, 0, 1.87
102235536327966720, 001010, 0P000157CS, 易方达增金宝货币A, 货币市场, 0, 0, 1.81
102235566656978944, 000848, 0P00014G4D, 工银添益快线货币, 货币市场, 0, 0, 1.82
102235568594747392, 000645, 0P000133JT, 华夏薪金宝货币, 货币市场, 0, 0, 1.95
102235570524127232, 004502, 0P0001A995, 中银如意宝货币A, 货币市场, 0, 0, 1.95
102235572361232384, 511690, 0P00018MEG, 大成添益交易型货币E, 货币市场, 0, 0, 1.98
102235573997010944, 000343, 0P0000ZRVB, 华夏财富宝货币A, 货币市场, 0, 0, 1.85
102235575574069248, 288201, 0P0000XPD1, 华夏货币B, 货币市场, 0, 0, 1.66
102235577394397184, 000647, 0P000135BV, 易方达财富快线货币 - A, 货币市场, 0, 0, 1.82
102235579176976384, 000920, 0P000150I8, 易方达财富快线货币 - Y, 货币市场, 0, 0, 1.82
102235580787589120, 000464, 0P00011ILQ, 嘉实活期宝货币, 货币市场, 0, 0, 1.89
102235583044124672, 002958, 0P00018CTG, 财通财通宝货币B, 货币市场, 0, 0, 1.92
102235584767983616, 000625, 0P00012U9K, 诺安天天宝货币 - B, 货币市场, 0, 0, 1.89
102235586470871040, 000539, 0P00011WBO, 中银活期宝货币, 货币市场, 0, 0, 1.83
102235588089872384, 217014, F0000004I5, 招商现金增值货币 - B, 货币市场, 0, 0, 1.91
102235589830508544, 000883, 0P00014N9I, 中金现金管家货币 - B, 货币市场, 0, 0, 1.92
102235591688585216, 003252, 0P00018ME2, 大成添益交易型货币A, 货币市场, 0, 0, 1.98
102235593286615040, 001175, 0P00015X0F, 山西证券日日添利货币A, 货币市场, 0, 0, 1.87
102235594863673344, 511850, 0P000185MH, 招商财富宝交易型货币E, 货币市场, 0, 0, 1.88
102235596809830400, 161622, 0P0001767K, 融通汇财宝货币A, 货币市场, 0, 0, 1.78
102235598441414656, 003482, 0P00019939, 交银施罗德天鑫宝货币A, 货币市场, 0, 0, 1.98
102235600081387520, 000980, 0P0001588C, 汇添富添富通货币B, 货币市场, 0, 0, 1.62
102235601683611648, 000359, 0P0000ZR3B, 易方达易理财货币A, 货币市场, 0, 0, 1.82
102235603822706688, 000560, 0P000126MU, 诺安天天宝货币 - E, 货币市场, 0, 0, 1.89
102235605613674496, 000204, 0P0000Z394, 国富日日收益货币B, 货币市场, 0, 0, 1.97
102235607308173312, 000687, 0P00013BYE, 南方薪金宝货币A, 货币市场, 0, 0, 1.84
102235608998477824, 003389, 0P00019QQ6, 招商招益宝货币B, 货币市场, 0, 0, 2.05
102235642976534528, 001308, 0P0001660C, 博时外服货币, 货币市场, 0, 0, 1.80
102235645254041600, 001992, 0P000172IC, 农银汇理天天利货币B, 货币市场, 0, 0, 1.88
102235647011454976, 004494, 0P0001A3YM, 华泰保兴货币B, 货币市场, 0, 0, 1.91
102235648827588608, 004860, 0P0001BGHP, 华泰紫金零钱宝货币, 货币市场, 0, 0, 1.88
102235650480144384, 005153, 0P0001BTZA, 农银汇理日日鑫交易型货币C, 货币市场, 0, 0, 1.82
102235652359192576, 000638, 0P00012UG5, 富国富钱包货币A, 货币市场, 0, 0, 1.84
102235654091440128, 002325, 0P00017B93, 南方日添益货币E, 货币市场, 0, 0, 1.82
102235655853047808, 004216, 0P00019JI9, 兴业安润货币A, 货币市场, 0, 0, 1.83
102235657568518144, 000808, 0P000149HO, 招商招利1个月期理财债券 - A, 短债型, 0, 0, 1.64
102235659183325184, 001624, 0P00016DXC, 兴业添天盈货币A, 货币市场, 0, 0, 1.90
102235660840075264, 000725, 0P00013NFA, 大成添利宝货币B, 货币市场, 0, 0, 1.73
102235662580711424, 128011, F0000004E7, 国投瑞银货币B, 货币市场, 0, 0, 1.75
102235664338124800, 091022, 0P0000X9D6, 大成现金增利货币B, 货币市场, 0, 0, 1.87
102235666036817920, 482002, F0000003Z0, 工银货币, 货币市场, 0, 0, 1.84
102235669262237696, 000397, 0P00011EY3, 汇添富全额宝货币, 货币市场, 0, 0, 1.84
102235670885433344, 003711, 0P000196SW, 泰达宏利京元宝货币A, 货币市场, 0, 0, 1.84
102235672491851776, 004700, 0P0001AIS2, 新疆前海联合汇盈货币B, 货币市场, 0, 0, 1.61
102235674417037312, 003537, 0P00019SU5, 招商招利宝货币A, 货币市场, 0, 0, 1.86
102235676103147520, 730103, 0P0000XPD8, 方正富邦货币B, 货币市场, 0, 0, 1.81
102235677831200768, 003364, 0P00018U0G, 长江乐享货币B, 货币市场, 0, 0, 1.85
102235679827689472, 002302, 0P00018HK2, 新沃通宝货币B, 货币市场, 0, 0, 1.59
102235681408942080, 005058, 0P0001BHZ0, 东方红货币E, 货币市场, 0, 0, 1.89
102235683174744064, 001077, 0P00018YZU, 华夏现金宝货币A, 货币市场, 0, 0, 1.86
102235684810522624, 004984, 0P0001BDHX, 鹏扬现金通利货币B, 货币市场, 0, 0, 1.81
102235686978977792, 002299, 0P0001ALXQ, 招商招福宝货币B, 货币市场, 0, 0, 2.00
102235716116807680, 690210, 0P0000XK1Z, 民生加银现金增利货币 - B, 货币市场, 0, 0, 1.86
102235718574669824, 003752, 0P00019C5R, 工银如意货币A, 货币市场, 0, 0, 1.87
102235720223031296, 002760, 0P0001818N, 东兴安盈宝货币B, 货币市场, 0, 0, 1.86
102235722773168128, 519509, 0P0000SGHP, 浦银安盛货币 - A, 货币市场, 0, 0, 1.85
102235726829060096, 519516, 0P0001483K, 浦银安盛货币 - E, 货币市场, 0, 0, 1.85
102235731551846400, 003399, 0P00018V7N, 太平日日金货币B, 货币市场, 0, 0, 1.92
102235733300871168, 519506, F00000040G, 海富通货币B, 货币市场, 0, 0, 1.75
102235735339302912, 583101, 0P0000NR14, 东吴货币B, 货币市场, 0, 0, 1.80
102235738560528384, 003750, 0P00019750, 创金合信鑫收益灵活配置混合C, 灵活配置型, 0, 0, -2.67
102235740481519616, 003968, 0P00019GVM, 交银施罗德天益宝货币A, 货币市场, 0, 0, 1.88
102235742117298176, 004097, 0P00019EBA, 农银汇理日日鑫交易型货币A, 货币市场, 0, 0, 1.78
102235743820185600, 000211, 0P0000ZBI7, 光大保德信现金宝货币B, 货币市场, 0, 0, 1.82
102235745569210368, 000786, 0P00014214, 华融现金增利货币B, 货币市场, 0, 0, 1.84
102235747515367424, 000425, 0P000101H3, 长盛添利宝货币 - B, 货币市场, 0, 0, 1.90
102235749440552960, 001871, 0P00016OCA, 前海开源现金增利货币B, 货币市场, 0, 0, 1.84
102235751323795456, 000699, 0P00013DAD, 中银薪钱包货币, 货币市场, 0, 0, 1.83
102235753085403136, 004780, 0P0001B92R, 招商招利一年期理财债券, 短债型（封闭式）, 0, 0, 2.05
102235754800873472, 253051, 0P0000S1OW, 国联安货币B, 货币市场, 0, 0, 1.91
102235756713476096, 000509, 0P00011OLG, 广发钱袋子货币A, 货币市场, 0, 0, 1.80
102235758428946432, 511660, 0P00018IQ5, 建信现金添益交易型货币H, 货币市场, 0, 0, 1.88
102235760513515520, 004796, 0P0001B82N, 广发钱袋子货币E, 货币市场, 0, 0, 1.80
102235762757468160, 163820, 0P0000VSLF, 中银货币 - B, 货币市场, 0, 0, 1.99
102235764535853056, 519335, 0P0001HWVH, 浦银安盛盛勤3个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 1.98
102235766360375296, 000719, 0P00013KVL, 南方现金通货币 - E, 货币市场, 0, 0, 1.76
102235767996153856, 000389, 0P0000ZQVH, 广发天天红发起式货币A, 货币市场, 0, 0, 1.91
102235800543952896, 003267, 0P00018X6E, 新华壹诺宝货币B, 货币市场, 0, 0, 1.77
102235802297171968, 001391, 0P00016I5E, 天弘弘运宝货币B, 货币市场, 0, 0, 1.85
102235803987476480, 003565, 0P0001FJGT, 博时安诚3个月定期开放债券C, 纯债基金（封闭式）, 0, 0, 2.79
102235806269177856, 002710, 0P00017ZB7, 红塔红土人人宝货币B, 货币市场, 0, 0, 1.84
102235809410711552, 002722, 0P00017W95, 工银财富货币B, 货币市场, 0, 0, 2.04
102235811243622400, 004717, 0P0001BDHU, 万家天添宝货币A, 货币市场, 0, 0, 1.83
102235812904566784, 005122, 0P0001BTZ9, 易方达天天理财货币 - C, 货币市场, 0, 0, 1.78
102235814485819392, 000009, 0P0000Y0H3, 易方达天天理财货币 - A, 货币市场, 0, 0, 1.78
102235816109015040, 002247, 0P000173TM, 新疆前海联合海盈货币A, 货币市场, 0, 0, 1.81
102235817790930944, 519567, 0P00012CW8, 浦银安盛日日盈货币B, 货币市场, 0, 0, 2.00
102235819384766464, 002912, 0P000187J6, 兴业稳天盈货币A, 货币市场, 0, 0, 1.81
102235821465141248, 000709, 0P00013LKJ, 华安汇财通货币, 货币市场, 0, 0, 1.77
102235823092531200, 004770, 0P0001BEFX, 海富通添益货币A, 货币市场, 0, 0, 1.83
102235824933830656, 000873, 0P00019V5N, 华安现金宝货币A, 货币市场, 0, 0, 1.82
102235826829656064, 004282, 0P00019M6V, 博时兴荣货币B, 货币市场, 0, 0, 1.69
102235828545126400, 001929, 0P00016WKL, 华夏收益宝货币A, 货币市场, 0, 0, 1.95
102235830264791040, 002884, 0P00018BNJ, 华润元大现金通货币B, 货币市场, 0, 0, 1.74
102235831917346816, 000857, 0P00014MXD, 上投摩根天添盈货币 - E, 货币市场, 0, 0, 1.91
102235833632817152, 000484, 0P00011I1B, 鑫元货币 - B, 货币市场, 0, 0, 1.84
102235835407007744, 003589, 0P00018XO5, 东吴增鑫宝货币B, 货币市场, 0, 0, 1.84
102235837076340736, 001529, 0P000169IG, 天弘云商宝货币, 货币市场, 0, 0, 1.97
102235838741479424, 002673, 0P00017VI0, 诺德货币B, 货币市场, 0, 0, 1.79
102235840398229504, 740602, 0P0000XSL3, 长安货币 - B, 货币市场, 0, 0, 1.78
102235842029813760, 002234, 0P00018003, 泰信天天收益货币B, 货币市场, 0, 0, 2.04
102235843858530304, 000903, 0P00014Z50, 新华活期添利货币A, 货币市场, 0, 0, 1.81
102235877744312320, 001894, 0P00016TGP, 泰达宏利活期友货币A, 货币市场, 0, 0, 1.88
102235879367507968, 003479, 0P00018V7E, 财通资管鑫管家货币A, 货币市场, 0, 0, 1.78
102235881355608064, 004169, 0P00019J79, 万家现金增利货币A, 货币市场, 0, 0, 1.91
102235883108827136, 003392, 0P00018V7K, 建信天添益货币B, 货币市场, 0, 0, 1.91
102235884820103168, 000713, 0P00014MXA, 上投摩根天添宝货币 - B, 货币市场, 0, 0, 1.95
102235886489436160, 002679, 0P00017VHX, 工银安盈货币A, 货币市场, 0, 0, 1.89
102235888204906496, 004939, 0P0001BBWR, 中欧滚钱宝发起式货币C, 货币市场, 0, 0, 1.82
102235889945542656, 166015, 0P0000XLEB, 中欧货币 - B, 货币市场, 0, 0, 1.91
102235891983974400, 519879, 0P00014A61, 国寿安保场内实时申赎货币B, 货币市场, 0, 0, 1.87
102235893749776384, 000832, 0P00014FG9, 天弘现金管家货币 - C, 货币市场, 0, 0, 1.85
102235895523966976, 550011, 0P0000SH07, 信诚货币 - B, 货币市场, 0, 0, 1.82
102235897180717056, 392002, 0P0000P1VO, 中海货币B, 货币市场, 0, 0, 1.71
102235898887798784, 005670, 0P0001DGRB, 嘉实致兴定期开放纯债债券, 信用债（封闭式）, 0, 0, 4.15
102235900657795072, 001973, 0P00016XU4, 光大保德信耀钱包货币A, 货币市场, 0, 0, 1.80
102235902826250240, 620010, 0P00013LKH, 金元顺安金元宝货币A, 货币市场, 0, 0, 1.79
102235905225392128, 000542, 0P00011X1N, 上银慧财宝货币 - A, 货币市场, 0, 0, 1.79
102235906890530816, 519801, 0P0000XXHS, 华夏保证金货币B, 货币市场, 0, 0, 1.74
102235908610195456, 000548, 0P0001AGHG, 鹏华聚财通货币, 货币市场, 0, 0, 1.89
102235910338248704, 001211, 0P000165TZ, 中欧滚钱宝发起式货币A, 货币市场, 0, 0, 1.82
102235911990804480, 000863, 0P00014O5N, 富国天时货币D, 货币市场, 0, 0, 1.90
102235913546891264, 002748, 0P00017YUD, 中欧货币 - D, 货币市场, 0, 0, 1.91
102235915253972992, 200003, F0000003XP, 长城货币 - A, 货币市场, 0, 0, 1.82
102235916994609152, 000764, 0P00013Y01, 万家货币 - E, 货币市场, 0, 0, 1.81
102235918739439616, 003003, F0000003VN, 华夏现金增利货币 - A/E, 货币市场, 0, 0, 1.77
102235920442327040, 000301, 0P0000ZE5Q, 德邦德利货币B, 货币市场, 0, 0, 1.75
102235957041823744, 000789, 0P000146GV, 易方达龙宝货币 - A, 货币市场, 0, 0, 1.73
102235958715351040, 000829, 0P00019QGH, 易方达天天发货币A, 货币市场, 0, 0, 1.80
102235960380489728, 000604, 0P00012MO0, 银华多利宝货币 - A, 货币市场, 0, 0, 1.74
102235962003685376, 090005, F0000003XR, 大成货币A, 货币市场, 0, 0, 1.85
102235963652046848, 002894, 0P00018PZN, 华夏天利货币A, 货币市场, 0, 0, 1.84
102235965401071616, 000710, 0P00013W9R, 交银施罗德现金宝货币A, 货币市场, 0, 0, 1.89
