代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
167429147285520384, 000381, 0P0000ZWNN, 景顺长城景益货币 - B, 货币市场, 0, 0, 0.60
167429149005185024, 004717, 0P0001BDHU, 万家天添宝货币A, 货币市场, 0, 0, 0.55
167429150703878144, 003388, 0P00019QQ5, 招商招益宝货币A, 货币市场, 0, 0, 0.59
167429152373211136, 001094, 0P00015VST, 国投瑞银添利宝货币A, 货币市场, 0, 0, 0.54
167429153954463744, 001095, 0P00015VXE, 国投瑞银添利宝货币B, 货币市场, 0, 0, 0.54
167429176779866112, 002960, 0P00018EIJ, 博时合利货币B, 货币市场, 0, 0, 0.61
167429179355168768, 004865, 0P0001B8CS, 格林日鑫月熠货币A, 货币市场, 0, 0, 0.58
167429181691396096, 000709, 0P00013LKJ, 华安汇财通货币, 货币市场, 0, 0, 0.54
167429183297814528, 002324, 0P00017B92, 南方日添益货币A, 货币市场, 0, 0, 0.56
167429184841318400, 000604, 0P00012MO0, 银华多利宝货币 - A, 货币市场, 0, 0, 0.54
167429186481291264, 000773, 0P000147EH, 万家现金宝货币A, 货币市场, 0, 0, 0.54
167429188343562240, 392002, 0P0000P1VO, 中海货币B, 货币市场, 0, 0, 0.57
167429190159695872, 370011, F0000003XI, 上投摩根货币 - B, 货币市场, 0, 0, 0.56
167429192005189632, 003479, 0P00018V7E, 财通资管鑫管家货币A, 货币市场, 0, 0, 0.55
167429193615802368, 110016, F00000040E, 易方达货币 - B, 货币市场, 0, 0, 0.55
167429195352244224, 003003, F0000003VN, 华夏现金增利货币 - A/E, 货币市场, 0, 0, 0.55
167429196967051264, 519801, 0P0000XXHS, 华夏保证金货币B, 货币市场, 0, 0, 0.52
167429198632189952, 519999, F0000003VI, 长信利息收益货币 - A, 货币市场, 0, 0, 0.54
167429200276357120, 511880, 0P0000Y887, 银华交易型货币A, 货币市场, 0, 0, 0.61
167429201907941376, 159002, 0P0000YABN, 易方达保证金收益货币 - B, 货币市场, 0, 0, 0.59
167429203564691456, 003228, 0P000197W7, 浦银安盛日日鑫货币A, 货币市场, 0, 0, 0.54
167429205150138368, 161608, F0000003YT, 融通易支付货币 - A, 货币市场, 0, 0, 0.55
167429206743973888, 002829, 0P00018OT5, 南方现金增利货币 - F, 货币市场, 0, 0, 0.58
167429208505581568, 166903, 0P0000X2VH, 民生加银平稳增利债券 - C, 纯债（封闭式）, 0, 0, 0.54
167429210195886080, 001059, 0P00015JZ1, 中金绝对收益策略定期开放混合, 市场中性策略（封闭式）, 0, 0, -2.50
167429211902967808, 002298, 0P0001ALXP, 招商招福宝货币A, 货币市场, 0, 0, 0.58
167429213672964096, 260102, F0000003Y2, 景顺长城货币 - A, 货币市场, 0, 0, 0.56
167429215434571776, 004261, 0P00019SGR, 招商招禧宝货币A, 货币市场, 0, 0, 0.55
167429217116487680, 000740, 0P00013TY7, 兴银货币B, 货币市场, 0, 0, 0.51
167429218760654848, 750007, 0P0000XWVC, 安信现金管理货币B, 货币市场, 0, 0, 0.48
167429254894583808, 240006, F0000003XC, 华宝现金宝货币A, 货币市场, 0, 0, 0.52
167429257725739008, 202301, F0000003VF, 南方现金增利货币 - A, 货币市场, 0, 0, 0.56
167429259567038464, 420006, 0P0000W97R, 天弘现金管家货币 - A, 货币市场, 0, 0, 0.54
167429261517389824, 000380, 0P0000ZWNM, 景顺长城景益货币 - A, 货币市场, 0, 0, 0.54
167429263589376000, 000379, 0P000101GY, 平安日增利货币A, 货币市场, 0, 0, 0.52
167429265472618496, 519940, 0P00017EF8, 长信富全纯债一年定期开放债券C, 纯债（封闭式）, 0, 0, 0.43
167429267754319872, 003075, 0P00018JK7, 中融货币市场 E, 货币市场, 0, 0, 0.52
167429272128978944, 968047, 0P0001FU8X, 摩根亚洲股息-PRC美元对冲份额（每月派息）, 亚太区不包括日本股票收益, 0, 0, -4.38
167429275807383552, 000588, 0P00012H1C, 招商招钱宝货币 - A, 货币市场, 0, 0, 0.54
167429279099912192, 000758, 0P00013ZA8, 招商招钱宝货币 - C, 货币市场, 0, 0, 0.54
167429282933506048, 000580, 0P00013261, 中邮货币B, 货币市场, 0, 0, 0.58
167429286121177088, 040038, 0P0000XBWY, 华安日日鑫货币A, 货币市场, 0, 0, 0.52
167429289950576640, 001812, 0P00016OCB, 嘉实货币E, 货币市场, 0, 0, 0.53
167429292043534336, 002828, 0P0001846X, 南方现金增利货币 - E, 货币市场, 0, 0, 0.56
167429293821919232, 002847, 0P00018D2F, 天弘现金管家货币 - E, 货币市场, 0, 0, 0.54
167429298167218176, 001251, 0P00016C55, 天弘现金管家货币 - D, 货币市场, 0, 0, 0.54
167429299895271424, 000607, 0P00012U9J, 招商招钱宝货币 - B, 货币市场, 0, 0, 0.54
167429303187800064, 541011, 0P0000U8BF, 汇丰晋信货币B, 货币市场, 0, 0, 0.54
167429305754714112, 000847, 0P00014KFH, 中融货币市场 A, 货币市场, 0, 0, 0.52
167429309034659840, 400005, F00000040C, 东方金账簿货币A, 货币市场, 0, 0, 0.51
167429312545292288, 002243, 0P00017M4F, 东方金证通货币A, 货币市场, 0, 0, 0.52
167429316374691840, 511600, 0P00018LFA, 华安日日鑫货币H, 货币市场, 0, 0, 0.52
167429320002764800, 968049, 0P0001FU8V, 摩根亚洲股息-PRC人民币份额（每月派息）, 亚太区不包括日本股票收益, 0, 0, -4.46
167429324197068800, 002302, 0P00018HK2, 新沃通宝货币B, 货币市场, 0, 0, 0.51
167429325778321408, 003515, 0P00019A6D, 国泰利是宝货币, 货币市场, 0, 0, 0.53
167429348763107328, 070008, F0000003XB, 嘉实货币A, 货币市场, 0, 0, 0.53
167429350382108672, 213009, F0000004GN, 宝盈货币A, 货币市场, 0, 0, 0.53
167429351971749888, 000923, 0P0001502Z, 中邮现金驿站货币C, 货币市场, 0, 0, 0.55
167429354479943680, 004861, 0P0001BK1V, 泰康现金管家货币A, 货币市场, 0, 0, 0.58
167429356203802624, 000816, 0P00014MSL, 南方理财金交易型货币 - A, 货币市场, 0, 0, 0.51
167429357885718528, 001527, 0P0001696Z, 鑫元安鑫宝货币市场B, 货币市场, 0, 0, 0.55
167429359517302784, 660007, 0P0000RQ85, 农银货币 - A, 货币市场, 0, 0, 0.53
167429361195024384, 005056, 0P0001BHYY, 东方红货币A, 货币市场, 0, 0, 0.54
167429362872745984, 080011, F0000003YR, 长盛货币A, 货币市场, 0, 0, 0.54
167429364487553024, 460006, F0000004FB, 华泰柏瑞货币A, 货币市场, 0, 0, 0.52
167429367633281024, 511950, 0P000195D9, 广发添利交易型货币A, 货币市场, 0, 0, 0.53
167429369201950720, 004330, 0P00019SGT, 太平日日鑫货币A, 货币市场, 0, 0, 0.52
167429370862895104, 000734, 0P00013TLY, 博时天天增利货币A, 货币市场, 0, 0, 0.51
167429372574171136, 000559, 0P000126MT, 诺安天天宝货币 - A, 货币市场, 0, 0, 0.54
167429374176395264, 003467, 0P000198XV, 富荣货币A, 货币市场, 0, 0, 0.52
167429375782813696, 511930, 0P000170FB, 中融日日盈交易型货币A, 货币市场, 0, 0, 0.49
167429377372454912, 002201, 0P00017ASQ, 大成慧成货币B, 货币市场, 0, 0, 0.57
167429380262330368, 511810, 0P00014MSM, 南方理财金交易型货币 - H, 货币市场, 0, 0, 0.51
167429381944246272, 003002, 0P0001ILZS, 国金及第中短债债券A, 短债, 0, 0, 0.97
167429383559053312, 675031, 0P0001856F, 西部利得天添鑫货币A, 货币市场, 0, 0, 0.50
167429385316466688, 968013, 0P0001BFNI, 施罗德亚洲高息股债基金M, 其他股债混合, 0, 0, -6.98
167429387166154752, 003316, 0P00019751, 中银证券现金管家货币A, 货币市场, 0, 0, 0.52
167429392891379712, 002546, 0P00017WUS, 泰康薪意保货币E, 货币市场, 0, 0, 0.53
167429395072417792, 511900, 0P00016YVQ, 富国收益宝交易型货币H, 货币市场, 0, 0, 0.53
167429396691419136, 050003, F0200001XX, 博时现金收益货币A, 货币市场, 0, 0, 0.52
167429420687032320, 519512, 0P000134ZG, 万家日日薪货币- B, 货币市场, 0, 0, 0.67
167429422410891264, 001981, 0P00016YVO, 富国收益宝交易型货币A, 货币市场, 0, 0, 0.52
167429424097001472, 310339, 0P0000XXLF, 申万菱信收益宝货币 - B, 货币市场, 0, 0, 0.53
167429425837637632, 000704, 0P00013DSE, 易方达天天增利货币 - A, 货币市场, 0, 0, 0.53
167429427586662400, 000475, 0P00011OLE, 广发天天利货币A, 货币市场, 0, 0, 0.53
167429429222440960, 001101, 0P00018BNH, 银华惠添益货币A, 货币市场, 0, 0, 0.56
167429431013408768, 511960, 0P000177EY, 嘉实快线货币H, 货币市场, 0, 0, 0.56
167429432724684800, 001232, 0P00015WGL, 嘉合货币A, 货币市场, 0, 0, 0.56
167429434565984256, 180008, F0000003X4, 银华货币 - A, 货币市场, 0, 0, 0.54
167429436184985600, 150005, F0000003WS, 银河银富货币 - A, 货币市场, 0, 0, 0.53
167429437829152768, 470060, 0P0000W8X2, 汇添富理财60天债券A, 短债, 0, 0, 0.61
167429439754338304, 002260, 0P000174EF, 中信建投添鑫宝货币, 货币市场, 0, 0, 0.51
167429441788575744, 000922, 0P0001502Y, 中邮现金驿站货币B, 货币市场, 0, 0, 0.55
167429443474685952, 420106, 0P0000W97S, 天弘现金管家货币 - B, 货币市场, 0, 0, 0.60
167429445190156288, 004979, 0P0001BKQ9, 华夏鼎诺三个月定期开放债券A, 纯债（封闭式）, 0, 0, 0.90
167429446968541184, 511910, 0P000186MO, 融通易支付货币 - E, 货币市场, 0, 0, 0.55
167429449149579264, 001134, 0P00015LK1, 广发天天利货币E, 货币市场, 0, 0, 0.53
167429450818912256, 002883, 0P00018BNI, 华润元大现金通货币A, 货币市场, 0, 0, 0.55
167429453415186432, 001867, 0P00016PXS, 诺安聚鑫宝货币 - D, 货币市场, 0, 0, 0.52
167429455122268160, 001477, 0P000167KX, 泰康薪意保货币A, 货币市场, 0, 0, 0.53
167429457353637888, 000855, 0P00014MXB, 上投摩根天添盈货币 - A, 货币市场, 0, 0, 0.52
167429459132022784, 710501, 0P0000XUWD, 富安达现金通货币A, 货币市场, 0, 0, 0.50
167429460839104512, 000726, 0P00013NFB, 大成添利宝货币E, 货币市场, 0, 0, 0.53
167429462537797632, 000722, 0P00013O1W, 兴业货币- B, 货币市场, 0, 0, 0.52
167429464320376832, 004286, 0P00019RVF, 华富天盈货币B, 货币市场, 0, 0, 0.50
167429502706647040, 002788, 0P00018W2O, 融通现金宝货币A, 货币市场, 0, 0, 0.51
167429504459866112, 000907, 0P0001502V, 农银汇理红利日结货币 - A, 货币市场, 0, 0, 0.51
167429506217279488, 160606, F0000003XH, 鹏华货币 - A, 货币市场, 0, 0, 0.50
167429508041801728, 003998, 0P0001A2RI, 泓德添利货币B, 货币市场, 0, 0, 0.49
167429509744689152, 000203, 0P0000Z393, 国富日日收益货币A, 货币市场, 0, 0, 0.52
167429511455965184, 001006, 0P00015KLB, 中信建投凤凰货币A, 货币市场, 0, 0, 0.54
167429513217572864, 000089, 0P0001KEV6, 民生加银高等级信用债债券C, 短债, 0, 0, 0.90
167429515008540672, 002078, 0P000171KF, 浙商日添利货币B, 货币市场, 0, 0, 0.58
167429516736593920, 000198, 0P0000YW3K, 天弘余额宝货币, 货币市场, 0, 0, 0.53
167429518397538304, 519508, F0000003ZQ, 万家货币 - A, 货币市场, 0, 0, 0.56
167429520360472576, 004493, 0P0001A3YL, 华泰保兴货币A, 货币市场, 0, 0, 0.52
167429522205966336, 511990, 0P0000XQN4, 华宝现金添益交易型货币A, 货币市场, 0, 0, 0.51
167429524668022784, 100025, F0000003ZR, 富国天时货币A, 货币市场, 0, 0, 0.52
167429527734059008, 000779, 0P000146V4, 诺安聚鑫宝货币 - B, 货币市场, 0, 0, 0.52
167429529776685056, 070029, 0P0000UVT2, 嘉实安心货币B, 货币市场, 0, 0, 0.56
167429531710259200, 000771, 0P00013Y7X, 诺安聚鑫宝货币 - A, 货币市场, 0, 0, 0.52
167429533530587136, 511830, 0P00016AJN, 华泰柏瑞交易型货币A, 货币市场, 0, 0, 0.56
167429535233474560, 004078, 0P00019C5Q, 金信民发货币B, 货币市场, 0, 0, 0.55
167429537225768960, 675071, 0P00018PLH, 西部利得天添金货币A, 货币市场, 0, 0, 0.46
167429539293560832, 000715, 0P0001KEV7, 民生加银高等级信用债债券E, 短债, 0, 0, 0.90
167429541160026112, 091021, 0P0001K9AA, 大成月添利一个月滚动持有中短债债券B, 短债, 0, 0, 0.42
167429542774833152, 163802, F0000003XM, 中银货币 - A, 货币市场, 0, 0, 0.55
167429544351891456, 003422, 0P00019IIO, 国寿安保添利货币A, 货币市场, 0, 0, 0.48
167429546558095360, 000862, 0P00014O45, 富国天时货币C, 货币市场, 0, 0, 0.52
167429548248399872, 002957, 0P00018CTF, 财通财通宝货币A, 货币市场, 0, 0, 0.57
167429572810244096, 002185, 0P000174PN, 泓德泓利货币B, 货币市场, 0, 0, 0.50
167429574479577088, 360003, F0000003XT, 光大保德信货币A, 货币市场, 0, 0, 0.53
167429576182464512, 290001, F0000003VB, 泰信天天收益货币A, 货币市场, 0, 0, 0.58
167429577864380416, 002235, 0P00018004, 泰信天天收益货币E, 货币市场, 0, 0, 0.58
167429579579850752, 002759, 0P0001818M, 东兴安盈宝货币A, 货币市场, 0, 0, 0.58
167429581278543872, 000424, 0P000101H2, 长盛添利宝货币 - A, 货币市场, 0, 0, 0.53
167429583006597120, 000921, 0P0001502X, 中邮现金驿站货币A, 货币市场, 0, 0, 0.53
167429584759816192, 000681, 0P00013BYA, 信达澳银慧管家货币 - A, 货币市场, 0, 0, 0.52
167429586403983360, 003994, 0P0001AKRJ, 华富货币B, 货币市场, 0, 0, 0.50
167429588031373312, 004151, 0P00019Z14, 先锋日添利货币A, 货币市场, 0, 0, 0.53
167429589935587328, 090022, 0P0000X9D5, 大成现金增利货币A, 货币市场, 0, 0, 0.52
167429591642669056, 003588, 0P00018XO4, 东吴增鑫宝货币A, 货币市场, 0, 0, 0.53
167429593295224832, 253050, 0P0000S1OV, 国联安货币A, 货币市场, 0, 0, 0.53
167429594998112256, 001843, 0P000173CJ, 九泰日添金货币B, 货币市场, 0, 0, 0.46
167429596650668032, 004983, 0P0001BDHW, 鹏扬现金通利货币A, 货币市场, 0, 0, 0.52
167429598299029504, 002338, 0P0001JOC6, 兴业优债增利债券A, 积极债券, 0, 0, -1.53
167429599980945408, 001240, 0P00015ULI, 民生加银现金增利货币 - D, 货币市场, 0, 0, 0.51
167429601637695488, 004903, 0P0001BE1F, 人保货币A, 货币市场, 0, 0, 0.54
167429603235725312, 000331, 0P0000ZM97, 中加货币 - A, 货币市场, 0, 0, 0.51
167429605211242496, 005065, 0P0001BJPV, 中金现金管家货币 - C, 货币市场, 0, 0, 0.52
167429606905741312, 001870, 0P00016OC9, 前海开源现金增利货币A, 货币市场, 0, 0, 0.51
167429608507965440, 004210, 0P00019KY5, 前海开源现金增利货币E, 货币市场, 0, 0, 0.51
167429610126966784, 000882, 0P00014N9H, 中金现金管家货币 - A, 货币市场, 0, 0, 0.52
167429611829854208, 003460, 0P00019GVO, 嘉实现金宝货币, 货币市场, 0, 0, 0.58
167429613532741632, 000712, 0P00014MXE, 上投摩根天添宝货币 - A, 货币市场, 0, 0, 0.53
167429636328783872, 511820, 0P000179GB, 鹏华添利交易型货币B, 货币市场, 0, 0, 0.54
167429638002311168, 004967, 0P0001BDHR, 红土创新货币A, 货币市场, 0, 0, 0.46
167429640099463168, 004787, 0P0001B8CR, 渤海汇金汇添金货币B, 货币市场, 0, 0, 0.63
167429641714270208, 217004, F0200001XW, 招商现金增值货币 - A, 货币市场, 0, 0, 0.53
167429643295522816, 730003, 0P0000XPD7, 方正富邦货币A, 货币市场, 0, 0, 0.45
167429645472366592, 519566, 0P00012CW7, 浦银安盛日日盈货币A, 货币市场, 0, 0, 0.50
167429647355609088, 002747, 0P00017YUC, 中欧货币 - C, 货币市场, 0, 0, 0.51
167429649058496512, 511970, 0P00018AQ1, 国寿安保货币E, 货币市场, 0, 0, 0.54
167429650719440896, 159003, 0P0000YROT, 招商保证金快线货币 - A, 货币市场, 0, 0, 0.56
167429653546401792, 121011, F0000004E6, 国投瑞银货币A, 货币市场, 0, 0, 0.50
167429655161208832, 002852, 0P000185MG, 招商财富宝交易型货币A, 货币市场, 0, 0, 0.51
167429657816203264, 000785, 0P00014213, 华融现金增利货币A, 货币市场, 0, 0, 0.52
167429659502313472, 040003, F020040003, 华安现金富利货币A, 货币市场, 0, 0, 0.53
167429663470125056, 002318, 0P000179GA, 鹏华添利交易型货币A, 货币市场, 0, 0, 0.54
167429665126875136, 003398, 0P00018V7M, 太平日日金货币A, 货币市场, 0, 0, 0.48
167429666896871424, 583001, 0P0000NR13, 东吴货币A, 货币市场, 0, 0, 0.51
167429668570398720, 002647, 0P000180P7, 中科沃土货币B, 货币市场, 0, 0, 0.50
167429670315229184, 166014, 0P0000XLEA, 中欧货币 - A, 货币市场, 0, 0, 0.51
167429671917453312, 519568, 0P000135LY, 浦银安盛日日盈货币D, 货币市场, 0, 0, 0.50
167429673729392640, 003363, 0P00018U0F, 长江乐享货币A, 货币市场, 0, 0, 0.49
167429675423891456, 005020, 0P0001BF7U, 信诚智惠金货币A, 货币市场, 0, 0, 0.49
167429677097418752, 000644, 0P000135BT, 招商招金宝货币 - A, 货币市场, 0, 0, 0.51
167429678825472000, 000434, 0P000102GF, 新华壹诺宝货币A, 货币市场, 0, 0, 0.53
167429680540942336, 000787, 0P00014215, 华融现金增利货币C, 货币市场, 0, 0, 0.52
167429682231246848, 550010, 0P0000SH06, 信诚货币 - A, 货币市场, 0, 0, 0.51
167429705266364416, 000724, 0P00013NF9, 大成添利宝货币A, 货币市场, 0, 0, 0.50
167429706914725888, 004849, 0P0001BEFZ, 信诚货币 - E, 货币市场, 0, 0, 0.51
167429708592447488, 004699, 0P0001AIS1, 新疆前海联合汇盈货币A, 货币市场, 0, 0, 0.53
167429710186283008, 004831, 0P0001CBPK, 汇添富鑫泽定期开放债券A, 普通债券（封闭式）, 0, 0, -2.05
167429711826255872, 519588, F0000003YU, 交银货币 - A, 货币市场, 0, 0, 0.56
167429713474617344, 690010, 0P0000XK1Y, 民生加银现金增利货币 - A, 货币市场, 0, 0, 0.49
167429715106201600, 350004, F000000401, 天治天得利货币A, 货币市场, 0, 0, 0.48
167429716733591552, 000325, 0P0000ZQ36, 华润元大现金收益货币B, 货币市场, 0, 0, 0.45
167429718440673280, 740601, 0P0000XSL2, 长安货币 - A, 货币市场, 0, 0, 0.51
167429720202280960, 519505, F0000003WY, 海富通货币A, 货币市场, 0, 0, 0.47
167429721842253824, 000501, 0P0001C9LS, 华富恒富18个月定期开放债券C, 普通债券（封闭式）, 0, 0, -10.05
167429723461255168, 004133, 0P00019L9L, 中航航行宝货币, 货币市场, 0, 0, 0.49
167429725201891328, 002599, 0P0001J0WI, 平安消费精选混合C, 行业混合 - 消费, 0, 0, -22.41
167429727215157248, 002672, 0P00017VHZ, 诺德货币A, 货币市场, 0, 0, 0.51
167429728813187072, 001991, 0P000172IB, 农银汇理天天利货币A, 货币市场, 0, 0, 0.49
167429730436382720, 002709, 0P00017ZB6, 红塔红土人人宝货币A, 货币市场, 0, 0, 0.49
167429732005052416, 288101, F0000003XJ, 华夏货币A, 货币市场, 0, 0, 0.56
167429733552750592, 000981, 0P000156JH, 北信瑞丰现金添利货币A, 货币市场, 0, 0, 0.33
167429735264026624, 000483, 0P00011I1A, 鑫元货币 - A, 货币市场, 0, 0, 0.53
167429736866250752, 000366, 0P0001588B, 汇添富添富通货币A, 货币市场, 0, 0, 0.46
167429738581721088, 000210, 0P0000ZBI6, 光大保德信现金宝货币A, 货币市场, 0, 0, 0.49
167429740234276864, 004152, 0P00019Z15, 先锋日添利货币B, 货币市场, 0, 0, 0.57
167429741853278208, 511980, 0P00016V08, 汇添富添富通货币E, 货币市场, 0, 0, 0.46
167429743455502336, 000741, 0P00013TY6, 兴银货币A, 货币市场, 0, 0, 0.45
167429745179361280, 000300, 0P0000ZE5P, 德邦德利货币A, 货币市场, 0, 0, 0.46
167429768059289600, 004985, 0P0001BDHT, 博时合晶货币, 货币市场, 0, 0, 0.50
167429769846063104, 392001, 0P0000P1VN, 中海货币A, 货币市场, 0, 0, 0.50
167429771565727744, 159001, 0P0000YABM, 易方达保证金收益货币 - A, 货币市场, 0, 0, 0.52
167429773289586688, 000683, 0P00013BYC, 信达澳银慧管家货币 - E, 货币市场, 0, 0, 0.52
167429775005057024, 750006, 0P0000XWVB, 安信现金管理货币A, 货币市场, 0, 0, 0.41
167429777404198912, 003478, 0P00018R1N, 民生加银腾元宝货币A, 货币市场, 0, 0, 0.58
167429779090309120, 000576, 0P00013260, 中邮货币A, 货币市场, 0, 0, 0.52
167429781103575040, 002202, 0P00017ASR, 大成慧成货币E, 货币市场, 0, 0, 0.51
167429782714187776, 006792, 0P0001H9ZW, 鹏华香港美国互联网股票（LOF）美元现汇, QDII行业股票, 0, 0, -23.41
167429784387715072, 003525, 0P00018VUZ, 兴银现金收益货币, 货币市场, 0, 0, 0.38
167429785981550592, 000674, 0P0001K2K7, 中海中短债债券, 短债, 0, 0, 0.85
167429787533443072, 310338, F000000406, 申万菱信收益宝货币 - A, 货币市场, 0, 0, 0.47
167429789135667200, 511650, 0P00019C5T, 华夏快线交易型货币, 货币市场, 0, 0, 0.46
167429790825971712, 320002, F0000003WV, 诺安货币 - A, 货币市场, 0, 0, 0.50
167429794781200384, 370010, F0000003XG, 上投摩根货币 - A, 货币市场, 0, 0, 0.49
167429796458921984, 110006, F0000003X7, 易方达货币 - A, 货币市场, 0, 0, 0.48
167429798065340416, 511800, 0P00014OIQ, 易方达货币 - E, 货币市场, 0, 0, 0.48
167429799705313280, 540011, 0P0000U8BE, 汇丰晋信货币A, 货币市场, 0, 0, 0.48
167429801617915904, 001916, 0P00016UY2, 新沃通宝货币A, 货币市场, 0, 0, 0.44
167429804230967296, 002200, 0P00017ASP, 大成慧成货币A, 货币市场, 0, 0, 0.51
167429808601432064, 003539, 0P00018W2R, 安信现金增利货币B, 货币市场, 0, 0, 0.58
167429810216239104, 004073, 0P00019JO2, 金元顺安金通宝货币B, 货币市场, 0, 0, 0.45
167429812057538560, 004060, 0P00019C5O, 博时兴盛货币B, 货币市场, 0, 0, 0.48
167429813684928512, 519511, 0P0000XSL0, 万家日日薪货币- A, 货币市场, 0, 0, 0.61
167429815333289984, 005670, 0P0001DGRB, 嘉实致兴定期开放纯债债券, 信用债（封闭式）, 0, 0, 1.07
167429846043983872, 000721, 0P00013O1V, 兴业货币- A, 货币市场, 0, 0, 0.46
167429847637819392, 070028, 0P0000UVT1, 嘉实安心货币A, 货币市场, 0, 0, 0.50
167429849361678336, 004077, 0P00019C5P, 金信民发货币A, 货币市场, 0, 0, 0.48
167429850993262592, 511860, 0P00014N9G, 博时保证金实时交易型货币, 货币市场, 0, 0, 0.41
167429852775841792, 160644, 0P0001BS6O, 鹏华香港美国互联网股票（LOF）人民币, QDII行业股票, 0, 0, -23.72
167429854449369088, 217025, 0P0000XN2L, 招商理财7天债券 - A, 短债, 0, 0, 0.33
167429856034816000, 004701, 0P0001AJIH, 鹏华盈余宝货币B, 货币市场, 0, 0, 0.50
167429857637040128, 002184, 0P000174PM, 泓德泓利货币A, 货币市场, 0, 0, 0.44
167429859390259200, 001698, 0P00016FT1, 大成恒丰宝货币B, 货币市场, 0, 0, 0.23
167429861357387776, 002646, 0P000180P5, 中科沃土货币A, 货币市场, 0, 0, 0.44
167429863089635328, 003126, 0P0001IU0N, 长信易进混合A, 沪港深保守混合, 0, 0, -10.16
167429864821882880, 001621, 0P00016Q9S, 国金金腾通货币C, 货币市场, 0, 0, 0.43
167429866528964608, 000030, 0P0001HNT2, 长城核心优选灵活配置混合, 灵活配置, 0, 0, -32.82
167429868579979264, 004285, 0P00019RVE, 华富天盈货币A, 货币市场, 0, 0, 0.44
167429870219952128, 003997, 0P0001A2RH, 泓德添利货币A, 货币市场, 0, 0, 0.43
167429872472293376, 000750, 0P00014M02, 安信现金增利货币A, 货币市场, 0, 0, 0.53
167429874246483968, 519898, 0P0000Y4X5, 大成现金宝货币A, 货币市场, 0, 0, 0.46
167429875857096704, 002077, 0P000171KE, 浙商日添利货币A, 货币市场, 0, 0, 0.52
167429877480292352, 410002, F000000400, 华富货币A, 货币市场, 0, 0, 0.44
167429879107682304, 001842, 0P000173CI, 九泰日添金货币A, 货币市场, 0, 0, 0.40
167429880735072256, 519888, 0P0000XOKI, 汇添富收益快线货币A, 货币市场, 0, 0, 0.44
167429882366656512, 004786, 0P0001B8CQ, 渤海汇金汇添金货币A, 货币市场, 0, 0, 0.56
167429883964686336, 004589, 0P0001AB1P, 民生加银腾元宝货币B, 货币市场, 0, 0, 0.64
167429885596270592, 501018, 0P000180AG, 南方原油（QDII-FOF-LOF）A, QDII商品, 0, 0, 38.17
167429888125435904, 003365, 0P00018U0H, 长江乐享货币C, 货币市场, 0, 0, 0.42
167429911160553472, 090021, 0P0001K9A9, 大成月添利一个月滚动持有中短债债券A, 短债, 0, 0, 0.29
167429912750194688, 004121, 0P00019GE6, 兴银现金添利货币, 货币市场, 0, 0, 0.47
167429914289504256, 519878, 0P00014A60, 国寿安保场内实时申赎货币A, 货币市场, 0, 0, 0.40
167429915853979648, 630112, 0P0000XN2K, 华商现金增利货币B, 货币市场, 0, 0, 0.54
167429917619781632, 004801, 0P0001CTW0, 浦银安盛安久回报定期开放混合A, 保守混合（封闭式）, 0, 0, -8.10
167429919146508288, 004072, 0P00019JO1, 金元顺安金通宝货币A, 货币市场, 0, 0, 0.38
167429920690012160, 000346, 0P0000ZN16, 建信安心回报6个月定期开放债券A, 普通债券（封闭式）, 0, 0, -4.87
167429922304819200, 000439, 0P000104G2, 国金鑫盈货币, 货币市场, 0, 0, 0.31
167429923886071808, 005350, 0P0001FDKT, 诺德短债债券A, 短债, 0, 0, 1.08
167429925458935808, 005316, 0P0001CES4, 泰达宏利交利3个月定期开放债券C, 信用债（封闭式）, 0, 0, 1.73
167429927077937152, 001697, 0P00016FT0, 大成恒丰宝货币A, 货币市场, 0, 0, 0.16
167429928600469504, 159005, 0P000151G2, 汇添富收益快钱货币A, 货币市场, 0, 0, 0.56
167429930181722112, 003322, 0P0001985N, 易方达原油（QDII-LOF）A 美元, QDII商品, 0, 0, 38.82
167429931796529152, 000324, 0P0000ZQ35, 华润元大现金收益货币A, 货币市场, 0, 0, 0.39
167429933377781760, 159006, 0P000151G4, 汇添富收益快钱货币B, 货币市场, 0, 0, 0.63
167429935005171712, 003127, 0P0001IU0O, 长信易进混合C, 沪港深保守混合, 0, 0, -10.18
167429936569647104, 519858, 0P000102GG, 广发现金宝场内货币A, 货币市场, 0, 0, 0.41
167429938125733888, 005252, 0P0001BWBO, 中海添瑞定期开放混合, 保守混合（封闭式）, 0, 0, -3.04
167429939706986496, 519160, 0P0000ZM87, 新华安享惠金定期开放债券 - A, 普通债券（封闭式）, 0, 0, -4.47
167429941292433408, 003880, 0P00019UPX, 嘉实稳骏纯债债券, 纯债, 0, 0, -1.62
167429942823354368, 471014, 0P0000WEF2, 汇添富理财14天债券B, 短债, 0, 0, -2.00
167429944517853184, 004684, 0P0001AJIC, 鹏华盈余宝货币A, 货币市场, 0, 0, 0.44
167429946870857728, 519800, 0P0000XXHR, 华夏保证金货币A, 货币市场, 0, 0, 0.36
167429948477276160, 001699, 0P00016FT2, 大成恒丰宝货币E, 货币市场, 0, 0, 0.13
167429950033362944, 100050, 0P0001I7KR, 富国全球债券（QDII）, QDII环球债券, 0, 0, -1.41
